,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Country,Race,height,weight,id,professionalism
5265,5265,32.0,F,bachelor's|degr,marketing|coordinato,6.0,canad,White,1.570737636328217,72.3100459318547,5265,120.0
6550,6550,47.0,M,master's|degr,marketing|manage,14.0,canad,White,2.40754178632852,87.84582870902457,6550,585.0
4983,4983,33.0,M,bachelor's|degr,sales|directo,11.0,us,Asian,2.4406864133337383,66.39085856652072,4983,279.0
2456,2456,26.0,M,p,software|engineer|manage,13.0,chin,White,2.248960472875296,45.673303053742934,2456,300.0
214,214,45.0,M,bachelor,senior|software|enginee,16.0,chin,Chinese,2.4796809916637406,104.57721547908189,214,616.0
4516,4516,29.0,M,bachelor's|degr,junior|web|develope,4.0,chin,White,1.7775437960300593,61.41906742260299,4516,56.0
2517,2517,56.0,M,p,software|engineer|manage,30.0,chin,White,1.551250448711399,110.25579367141427,2517,1512.0
4957,4957,33.0,M,bachelor's|degr,sales|directo,10.0,us,White,2.2886574510363884,62.150773028726384,4957,279.0
1501,1501,56.0,M,p,software|engineer|manage,18.0,us,Asian,1.6025100978188571,115.28963995338235,1501,918.0
5036,5036,27.0,M,bachelor's|degr,senior|product|marketing|manage,7.0,us,African American,2.356025101251128,43.844188590027336,5036,130.0
930,930,26.0,M,bachelor,data|analys,2.0,chin,Korean,2.3671350819282337,57.394554137050534,930,24.0
1133,1133,26.0,F,bachelor,data|analys,3.0,us,Asian,2.241294853618213,47.58047307878991,1133,50.0
2697,2697,27.0,F,master's|degr,software|enginee,3.0,australi,Australian,1.8467754623853354,48.88961085308741,2697,50.0
1725,1725,31.0,F,master's|degr,back|end|develope,5.0,australi,White,1.707296390014662,54.708718496683666,1725,87.0
3445,3445,40.0,M,master's|degr,senior|hr|generalis,10.0,chin,White,2.4702972831110293,76.26193311590171,3445,351.0
2358,2358,33.0,M,master's|degr,product|manage,9.0,u,Welsh,2.43540076095475,74.8308970772105,2358,224.0
5939,5939,35.0,F,master's|degr,marketing|manage,11.0,chin,Korean,2.078101702962359,67.9448758652916,5939,297.0
1893,1893,28.0,F,bachelor's|degr,back|end|develope,5.0,u,White,2.054854260662739,51.99946537153246,1893,81.0
1154,1154,35.0,M,bachelor,software|enginee,14.0,canad,Asian,1.8830484292492775,74.92630442428649,1154,408.0
2782,2782,32.0,F,master's|degr,senior|project|enginee,6.0,chin,White,1.5780863829942053,58.96776459856499,2782,120.0
3256,3256,27.0,M,bachelor's|degr,software|develope,4.0,australi,Australian,2.080627430893137,61.0627356194686,3256,52.0
3738,3738,35.0,F,bachelor's|degr,human|resources|manage,8.0,u,White,2.3577959927428624,86.78592048195503,3738,204.0
329,329,50.0,M,master,director|of|marketin,23.0,chin,Chinese,2.332216659035529,93.39552864295752,329,1008.0
5509,5509,34.0,M,bachelor's|degr,product|manage,9.0,canad,Black,2.046922046304646,72.92601150681826,5509,224.0
3262,3262,31.0,M,bachelor's|degr,front|end|develope,4.0,u,Welsh,2.200063986753165,55.43119073097883,3262,87.0
6001,6001,30.0,F,bachelor's|degr,marketing|analys,5.0,chin,Chinese,1.5941764645831178,63.8710646518078,6001,84.0
245,245,37.0,M,bachelor,senior|operations|manage,10.0,us,White,2.0015838167196254,75.9006586172263,245,288.0
236,236,38.0,F,bachelor,senior|financial|analys,11.0,u,Welsh,1.759500841375834,73.42244707134543,236,333.0
1948,1948,29.0,M,bachelor's|degr,front|end|develope,4.0,us,White,2.4917773022565735,57.78853141463958,1948,54.0
2135,2135,37.0,F,master's|degr,full|stack|enginee,10.0,australi,Australian,2.108034672368927,58.80689437461909,2135,280.0
547,547,32.0,F,p,data|scientis,11.0,australi,White,1.5135778921508152,52.38297502675995,547,279.0
5417,5417,28.0,M,bachelor's|degr,junior|software|enginee,3.0,chin,White,1.9680236462421854,51.45581301488369,5417,27.0
3376,3376,42.0,F,p,director|of|data|scienc,17.0,canad,White,2.0267166047034193,93.663076081988,3376,656.0
3916,3916,31.0,M,bachelor's|degr,software|enginee,6.0,chin,Korean,1.5136310862756173,73.53732260417068,3916,120.0
5953,5953,35.0,F,master's|degr,marketing|manage,11.0,australi,White,2.428945615591754,62.50061906977376,5953,297.0
5444,5444,39.0,F,master's|degr,marketing|manage,15.0,australi,Asian,2.407632028657552,50.90799098652309,5444,532.0
2119,2119,38.0,M,bachelor's|degr,software|engineer|manage,9.0,us,African American,2.2351378587916293,69.38895835923222,2119,288.0
825,825,34.0,M,master,product|manage,12.0,us,African American,2.0036000878185924,71.7411546596216,825,363.0
3866,3866,31.0,M,bachelor's|degr,software|enginee,5.0,chin,Chinese,1.5458518429220236,64.46713086325141,3866,116.0
725,725,32.0,F,p,data|scientis,8.0,canad,Asian,1.696240657983168,54.1905257687013,725,210.0
2496,2496,54.0,M,bachelor's|degr,back|end|develope,27.0,us,White,2.3240021831238806,111.28110090057454,2496,1300.0
2743,2743,28.0,F,bachelor's|degr,software|enginee,5.0,chin,Korean,1.670715975300749,52.64340187530444,2743,81.0
5467,5467,32.0,M,master's|degr,financial|analys,8.0,chin,Korean,2.2904422405325957,52.86764076099094,5467,180.0
5251,5251,30.0,F,p,data|scientis,7.0,chin,Korean,1.8861163969869066,53.251955250030186,5251,145.0
4537,4537,26.0,F,high|scho,juniour|hr|coordinato,2.0,chin,White,2.1931452407620857,36.05982530622153,4537,25.0
313,313,35.0,M,bachelor,junior|business|analys,5.0,u,White,2.458612687575404,65.89271415127762,313,132.0
4024,4024,26.0,M,high|scho,junior|sales|associat,2.0,us,Hispanic,1.6657546830589989,36.80630143423554,4024,24.0
5039,5039,32.0,M,bachelor's|degr,sales|directo,10.0,us,Asian,2.2597727358326622,74.4420413232257,5039,279.0
205,205,42.0,F,p,senior|marketing|directo,19.0,u,Mixed,2.106258384031155,67.08276430364413,205,697.0
331,331,41.0,M,bachelor,senior|financial|analys,14.0,australi,White,2.4190442775661865,71.6828367397768,331,480.0
5508,5508,29.0,F,bachelor's|degr,marketing|analys,4.0,canad,White,2.3863553902063965,53.80188381575064,5508,84.0
1066,1066,34.0,F,master,product|manage,12.0,chin,White,2.4413092208161027,67.70297548605501,1066,363.0
2327,2327,29.0,M,bachelor's|degr,software|enginee,5.0,u,Asian,2.4083680605846545,54.83630253525307,2327,112.0
1413,1413,30.0,M,bachelor's|degr,front|end|develope,5.0,us,Asian,1.7472523976467487,40.45024519603001,1413,87.0
2169,2169,34.0,F,master's|degr,full|stack|enginee,8.0,canad,Asian,2.380013944930786,54.90818488405631,2169,192.0
5367,5367,32.0,F,bachelor's|degr,digital|marketing|specialis,5.0,chin,Korean,1.6565625602234864,61.8781149362032,5367,120.0
4297,4297,33.0,M,bachelor's|degr,software|develope,8.0,u,White,2.395623403465657,70.95351316104768,4297,186.0
573,573,35.0,F,master,product|manage,12.0,canad,Asian,2.1998431938696124,59.835992709346264,573,363.0
4980,4980,28.0,M,bachelor's|degr,senior|product|marketing|manage,6.0,chin,White,1.6676448965667685,44.720344764024205,4980,130.0
3765,3765,39.0,F,master's|degr,marketing|manage,11.0,u,Welsh,2.0629296303968934,62.7328088395195,3765,342.0
5478,5478,32.0,F,master's|degr,financial|manage,10.0,u,Asian,2.442737565022128,69.96014783792208,5478,248.0
6571,6571,34.0,F,bachelor's|degr,director|of|marketin,10.0,australi,White,2.011613584437357,52.82396613947013,6571,256.0
5957,5957,31.0,F,bachelor's|degr,marketing|coordinato,7.0,canad,Black,2.2047486867084207,59.26967248395196,5957,150.0
888,888,33.0,M,bachelor,software|enginee,9.0,us,White,2.0183720620772148,63.08641260693021,888,256.0
5991,5991,40.0,F,bachelor's|degr,financial|manage,18.0,australi,Australian,2.1780047711036,92.83774213007494,5991,624.0
2938,2938,39.0,F,p,software|engineer|manage,16.0,australi,Australian,2.291715062427117,89.66631795057728,2938,570.0
99,99,46.0,M,bachelor,operations|analys,22.0,chin,Chinese,1.8762592465397154,93.89996867785113,99,900.0
5326,5326,28.0,M,bachelor's|degr,junior|software|enginee,2.0,us,Hispanic,2.4491485345461284,43.67602772873254,5326,26.0
3053,3053,47.0,F,master's|degr,senior|software|enginee,25.0,australi,Asian,1.500586857076668,80.96889158140137,3053,1035.0
3848,3848,34.0,F,bachelor's|degr,human|resources|manage,7.0,canad,Asian,1.931641352951141,83.77643913924521,3848,198.0
1062,1062,29.0,F,bachelor,software|enginee,7.0,us,Hispanic,2.249638182443845,49.637010042056154,1062,140.0
6638,6638,28.0,M,high|scho,digital|marketing|manage,4.0,us,African American,2.456283500028663,48.300341595066755,6638,54.0
2046,2046,31.0,F,bachelor's|degr,front|end|develope,5.0,chin,White,2.009955642078528,52.681967819611216,2046,116.0
3274,3274,42.0,F,p,director|of|data|scienc,18.0,australi,Asian,2.0476689377721704,88.40105900950003,3274,656.0
1034,1034,31.0,F,master,data|scientis,7.0,us,White,2.398311781605787,47.13597273545679,1034,174.0
6429,6429,32.0,M,high|scho,sales|associat,4.0,australi,Asian,2.2214106637613966,68.29038499769175,6429,93.0
5649,5649,33.0,F,p,data|scientis,9.0,u,Asian,1.9812839866166514,49.710748134181934,5649,248.0
448,448,34.0,M,p,data|scientis,9.0,u,Welsh,1.8092934321943446,53.28776304444277,448,264.0
3679,3679,30.0,M,high|scho,junior|sales|associat,4.0,australi,White,2.3652006954772986,60.33657305297996,3679,56.0
317,317,37.0,M,bachelor,senior|marketing|specialis,9.0,canad,White,1.614030834468801,75.02392576929225,317,288.0
5777,5777,25.0,M,high|scho,delivery|drive,1.0,australi,White,2.4451674818961884,30.94757683897765,5777,0.0
4940,4940,29.0,F,p,director|of|marketin,7.0,australi,Australian,2.3319631723693166,77.08380776033508,4940,168.0
6115,6115,33.0,M,bachelor's|degr,product|manage,9.0,u,Mixed,2.182619362840056,63.816370052074575,6115,224.0
1456,1456,29.0,F,master's|degr,full|stack|enginee,4.0,u,White,1.5790843186280212,59.50763537509346,1456,81.0
3494,3494,30.0,M,master's|degr,senior|human|resources|manage,5.0,u,Mixed,2.0244778123823757,60.40889079730639,3494,116.0
2779,2779,31.0,F,bachelor's|degr,full|stack|enginee,8.0,chin,Chinese,2.164110423886479,40.48786642619048,2779,174.0
1645,1645,55.0,M,p,software|engineer|manage,18.0,chin,Chinese,1.8509596264162738,107.42335112987757,1645,918.0
1139,1139,29.0,M,bachelor,software|enginee,6.0,australi,White,2.342460029831705,63.0249433440949,1139,112.0
5852,5852,30.0,M,bachelor's|degr,marketing|analys,5.0,us,African American,2.1775053730721994,49.69384025721063,5852,116.0
2700,2700,42.0,F,p,director|of|data|scienc,17.0,australi,Australian,2.033799012500852,69.37874887250177,2700,656.0
5616,5616,38.0,F,p,research|scientis,13.0,australi,Australian,2.3476772064693674,77.97628888802055,5616,432.0
5394,5394,32.0,F,master's|degr,financial|manage,10.0,canad,White,1.8807828468815768,40.59037462600782,5394,248.0
1361,1361,44.0,M,p,senior|project|enginee,14.0,u,Mixed,2.1042728766541035,74.77943151973194,1361,559.0
6378,6378,36.0,F,p,senior|product|marketing|manage,10.0,chin,White,1.5105514328088492,58.91193560658893,6378,315.0
6320,6320,47.0,M,master's|degr,content|marketing|manage,18.0,us,White,1.5102092866655799,86.38084755607392,6320,736.0
1256,1256,50.0,M,p,senior|project|enginee,17.0,u,White,2.082215055782844,92.43642085935743,1256,768.0
4777,4777,32.0,F,bachelor's|degr,marketing|coordinato,6.0,u,White,1.5656782759081738,84.91883356731068,4777,120.0
1400,1400,44.0,M,p,senior|project|enginee,14.0,chin,Chinese,1.7245448052108567,75.15928759780635,1400,516.0
754,754,25.0,M,bachelor,data|analys,2.0,chin,Chinese,2.47049949315089,34.20424188279826,754,24.0
2786,2786,46.0,M,master's|degr,senior|software|enginee,19.0,australi,Australian,1.84411166946219,90.02386708316499,2786,792.0
4388,4388,42.0,F,master's|degr,marketing|coordinato,14.0,chin,Korean,2.3570493952095486,78.46805998121613,4388,533.0
4718,4718,39.0,F,p,senior|research|scientis,13.0,chin,Korean,1.7847502214070357,78.27650568291567,4718,456.0
4781,4781,34.0,F,master's|degr,senior|software|enginee,9.0,u,Mixed,2.498291417500855,65.5703562173667,4781,264.0
6508,6508,46.0,M,master's|degr,marketing|manage,14.0,australi,Australian,2.354276586132583,94.05072415066407,6508,585.0
3317,3317,28.0,F,bachelor's|degr,software|enginee,4.0,us,Asian,2.3956426953209595,57.518959125394304,3317,81.0
6355,6355,30.0,M,high|scho,sales|executiv,3.0,u,Welsh,1.6492646996970106,62.410925869803464,6355,56.0
270,270,47.0,M,p,senior|data|enginee,17.0,australi,Asian,2.0761160591205376,83.59213496664856,270,720.0
3579,3579,36.0,M,bachelor's|degr,junior|web|develope,4.0,chin,Chinese,1.5343346142287488,66.09329526390631,3579,102.0
3348,3348,44.0,M,master's|degr,product|manage,15.0,australi,White,2.0438409343351496,105.32457266549247,3348,588.0
1153,1153,30.0,F,master,data|scientis,8.0,chin,Korean,2.366974100510713,50.617649409138146,1153,168.0
2123,2123,47.0,M,p,software|engineer|manage,17.0,australi,White,2.194513172074273,89.8997794647914,2123,736.0
6484,6484,24.0,M,bachelor's|degr,sales|executiv,3.0,chin,White,1.7899566946554741,32.91167363791721,6484,23.0
1705,1705,37.0,M,bachelor's|degr,back|end|develope,10.0,australi,Australian,1.7217575271462255,63.73524607328524,1705,280.0
2097,2097,30.0,F,bachelor's|degr,front|end|develope,6.0,u,White,1.6643624710680838,57.722054786144355,2097,116.0
5742,5742,33.0,M,bachelor's|degr,product|manage,8.0,australi,Australian,1.7542159543034737,64.50260539853295,5742,224.0
5543,5543,31.0,M,bachelor's|degr,marketing|analys,6.0,u,White,2.3058544600517603,62.55364015608769,5543,116.0
2744,2744,50.0,M,p,director|of|data|scienc,19.0,canad,Asian,2.292764821693023,113.01595848214943,2744,864.0
1291,1291,35.0,M,master's|degr,full|stack|enginee,7.0,us,Hispanic,1.522193440340696,69.66625640991658,1291,204.0
5456,5456,32.0,F,master's|degr,financial|manage,10.0,australi,Australian,2.2629146426397684,48.80357303103839,5456,248.0
2064,2064,40.0,F,master's|degr,software|engineer|manage,13.0,australi,Asian,1.7562808703249613,83.59306250188399,2064,468.0
1599,1599,55.0,M,p,software|engineer|manage,18.0,canad,Black,1.8367394617732837,105.45990299764675,1599,918.0
3179,3179,38.0,M,bachelor's|degr,data|analys,12.0,u,White,1.5462406018856232,70.26881862948991,3179,407.0
2151,2151,52.0,M,p,senior|project|enginee,19.0,u,Asian,1.7429121961149763,121.72538375325071,2151,900.0
5679,5679,35.0,F,master's|degr,marketing|manage,10.0,chin,White,2.0091137554219687,41.417215847818255,5679,297.0
4855,4855,28.0,F,bachelor's|degr,junior|software|enginee,4.0,canad,Asian,1.5404248719657307,56.273401264599535,4855,54.0
6608,6608,26.0,M,bachelor's|degr,sales|executiv,3.0,canad,Asian,2.125393581676175,53.15824205041508,6608,24.0
1057,1057,25.0,M,bachelor,data|analys,4.0,canad,White,1.9230884464181992,46.4571791293693,1057,48.0
1793,1793,33.0,M,bachelor's|degr,full|stack|enginee,8.0,australi,Asian,2.2866186229983514,48.678148001296286,1793,186.0
3010,3010,32.0,F,master's|degr,senior|project|enginee,7.0,australi,Australian,2.4459804795572158,70.35194484981304,3010,150.0
5176,5176,29.0,M,bachelor's|degr,product|designe,5.0,us,African American,1.696226047301455,51.66379727637452,5176,81.0
640,640,27.0,M,bachelor,data|analys,4.0,canad,Black,1.7672164256605596,55.87608738164361,640,78.0
2589,2589,42.0,M,master's|degr,software|engineer|manage,17.0,u,White,2.4181048580773763,89.9728101299456,2589,640.0
2103,2103,29.0,M,bachelor's|degr,front|end|develope,4.0,canad,Black,2.4947124737396393,55.16554241130568,2103,54.0
5535,5535,35.0,M,p,research|directo,12.0,canad,Black,1.7449724829198536,62.75259839853695,5535,374.0
548,548,29.0,M,bachelor,software|enginee,7.0,australi,Asian,2.4581522134929084,56.77111714286108,548,140.0
3202,3202,31.0,F,bachelor's|degr,software|enginee,6.0,us,Asian,1.7300088797600206,71.86688356150546,3202,150.0
3620,3620,25.0,F,bachelor's|degr,web|develope,3.0,chin,White,2.155921940902981,48.87032957717355,3620,24.0
4930,4930,36.0,M,p,director|of|marketin,14.0,u,Welsh,1.5378823537723894,41.24230829093198,4930,408.0
6114,6114,30.0,F,bachelor's|degr,marketing|analys,4.0,u,Welsh,1.5290283231954545,55.58776434796902,6114,84.0
6269,6269,37.0,F,bachelor's|degr,junior|sales|representativ,4.0,us,Asian,1.8353507408166092,84.55477088742818,6269,70.0
5844,5844,36.0,M,p,research|directo,13.0,canad,Asian,2.2597042719970633,64.24762005065294,5844,374.0
1657,1657,48.0,M,p,senior|project|enginee,17.0,u,Welsh,1.97284437204436,97.75695476732385,1657,752.0
6323,6323,32.0,F,bachelor's|degr,junior|sales|representativ,5.0,us,Hispanic,2.4564902153795574,61.169051523607486,6323,93.0
2346,2346,35.0,M,master's|degr,data|analys,9.0,u,Asian,2.2767102970167405,74.72845029292527,2346,272.0
2903,2903,47.0,F,p,software|engineer|manage,23.0,canad,Asian,2.3155023137766086,79.94917405842384,2903,966.0
6084,6084,31.0,F,bachelor's|degr,marketing|coordinato,7.0,u,White,2.049870025531776,61.61288253738336,6084,150.0
5300,5300,29.0,M,bachelor's|degr,product|designe,4.0,u,White,1.8644454816935574,51.703991817204965,5300,84.0
4685,4685,35.0,M,master's|degr,senior|data|scientis,10.0,u,Asian,2.4149208548359757,65.28081052374978,4685,264.0
4625,4625,28.0,F,master's|degr,junior|hr|generalis,3.0,australi,White,2.0261343523007467,57.07257826744626,4625,54.0
4929,4929,30.0,F,master's|degr,marketing|manage,9.0,canad,Black,1.9572732655478777,57.837330135087065,4929,196.0
2994,2994,47.0,F,bachelor's|degr,back|end|develope,19.0,us,White,2.463322396467026,116.753256152003,2994,828.0
3867,3867,47.0,M,p,data|scientis,19.0,u,Asian,2.2722534235523844,81.16035312104887,3867,828.0
2038,2038,47.0,M,p,software|engineer|manage,18.0,u,Mixed,1.7266328442199113,93.54217686716417,2038,736.0
2831,2831,24.0,M,p,software|engineer|manage,1.0,u,Mixed,1.7533356434936431,54.957678330488115,2831,0.0
3214,3214,29.0,M,bachelor's|degr,software|enginee,5.0,canad,Asian,1.7666390886134298,53.88934615098546,3214,112.0
3081,3081,47.0,M,master's|degr,senior|software|enginee,24.0,us,African American,1.7262582062685365,79.89830542896989,3081,990.0
1105,1105,32.0,F,bachelor,software|enginee,10.0,chin,Korean,2.2990634638814913,58.25441031071141,1105,240.0
6452,6452,33.0,F,bachelor's|degr,director|of|marketin,9.0,us,Hispanic,1.8911263083070882,48.98144078924904,6452,256.0
5766,5766,36.0,F,p,research|directo,14.0,us,Asian,1.6699161491156893,82.27523458573246,5766,408.0
3585,3585,45.0,F,p,director|of|h,14.0,us,African American,2.390659333173402,83.48905942712986,3585,572.0
5851,5851,33.0,F,p,data|scientis,9.0,canad,Black,1.8500084356535842,71.42910760657084,5851,248.0
1382,1382,45.0,M,master's|degr,senior|project|enginee,12.0,canad,White,1.8825204346622584,85.6819680286366,1382,484.0
1951,1951,47.0,M,p,software|engineer|manage,18.0,canad,Black,1.5167352302514492,116.77144163036002,1951,736.0
6619,6619,28.0,F,high|scho,sales|executiv,2.0,australi,Australian,1.6135894799133585,54.563224148762934,6619,26.0
6091,6091,28.0,M,bachelor's|degr,product|designe,3.0,us,African American,2.4584369589902315,54.88484019202168,6091,54.0
910,910,25.0,M,bachelor,data|analys,2.0,australi,Asian,1.678947205803282,57.19347290435502,910,24.0
3224,3224,29.0,F,bachelor's|degr,software|enginee,5.0,u,Asian,2.3742692401363463,45.52459898735989,3224,81.0
6136,6136,29.0,M,bachelor's|degr,graphic|designe,4.0,canad,Asian,2.469361162126822,50.611959411667385,6136,84.0
